text,is_racism,is_against
"@Camilageorg “Preta opressora”..rsrs.. Quando estiver sendo perseguida por seguranças em lojas devido à sua cor, avise a eles que você é ‘opressora’, quem sabe assim o racismo deixa de existir.",0,0
"Hello Chamo-me Esmeralda Charlene, tenho 20 anos, no início do ano comecei um pequeno negócio, e como tudo não tem sido muito fácil, porém sei que as quedas e falhas fazem parte do processo, não lhe obrigo, mas se puder ajudar a partilhar ficarei eternamente grata.🙏🏾❤️ https://t.co/hjXA9fFvfz",0,0
"É tao louco esse negócio de ah é feminista mas tá fazendo isso. Toda hora um sistema binário do que é ser alguma coisa. Feminista não pode trair, feminista não pode falar de outra mulher que foi escrota, feminista não pode falar mal de si mesma. Uma perfeição inalcançável do ser.",0,0
@Tallis_teixeira Também te amo muitooooo muitooooo meu preto  ❤️❤️❤️,0,0
depois de amanhã o negócio da minha meizinha,0,0
negão da bl..... faria tanto que nem sei,0,0
@petitseokjin Vamos falar de negócios... https://t.co/UB9QjCmlqe,0,0
@mxonhsm Que negócio ?,0,0
"Faculdade o negócio é colar mesmo, tá valendo mais apenas do q estudar uai nunca vi",0,0
"@nany_analice ué, é vdd, tem fotos que tá bem melhor preta",0,0
GOSTO MAIS DE TI DO QUE O MACACO GOSTA DE BANANAS,0,0
Mãe “ACABOU ESSE NEGÓCIO DE CERVEJA DIA DE SEMANA NESSA CASA” me “to indo p fora de casa p tomar cerveja tchau”,0,0
@paintshk eu não tô com coragem de falar manokkk eu tô tendo um negócio aqui,0,0
o cara passou na hr que eu tava dando dinheiro pro john na esquina os dois de preto dos pés à cabeça e me olhou com aquele olhar de: VoCê EsTa CoMpRaNdO dRoGaS ??,0,0
"@AntNLeite62 É a sequela do ""gato preto, gato Branco"" do Kusturica? 😂",0,0
@souto_mc @jairbolsonaro Diz aí! Chupa pau de ladrão!,0,0
@_MatheusMendees Já visse a tua ? De ladrão,0,0
@DanielMuchelas @O_Calceteiro @Carlosmmf1973 @AEstrelaLeonina @ppaodemonio @kanuca77 @bealioness22 @bfcf1906 Também me lembro desse macaco,1,0
"@xicograziano É isso Xico, eles vão ter que aprender que agora estamos de olho. Acabou esse negócio de vim falar com o povo de 4 em 4 anos, vamos ficar em cima e cobrar!!!! #SenadoAprovaMP871",0,0
@LubaTV  quando você posta um negócio no r/nhaa e fica com uns 12 upvotes e os mais votados são prints de vídeos que chamam de meme  eu: https://t.co/skKUFhDTt6,0,0
"a garota deu um show hoje, falou merda de todos os jeitos possíveis e agora tá revoltada com a nota...fora a outra dando uma aula de como ser racista",0,0
@wongyukchanmin Entao esta falando q negro é racista??? Racismo ao contrario nao existe!!!,0,0
"@AdadLelia Isso que chamo bandido (ladrão de merenda) apoiando outro bandido (""Botafogo""). Hora de vocês vai chegar!!! #SenadoAprovaMP871",0,0
"@CBNoficial @KennedyAlencar João Doria, aquele do PSDB, partido do Alckmin, Serra e Aécio? Amigos do Paulo Preto? Hum já entendi...",0,0
@jairbolsonaro Presidente estamos no paraíso da corrupção e da impunidade. A presunção de inocência até o trânsito em julgado é o álibi perfeito para que ladrões do dinheiro público furtem sem piedade o povo brasileiro. Nada acontecerá só continuará.,0,0
Errei um negócio no serviço hj to bolada cmg ODEIO ERRAR,0,0
eu tenho 3 all star  um preto um branco  e um cor de jeans  eu vim pra aula com  um par do all star preto e um par do all star branco  to pagando mico ??? to  to ligando ??? nao Kurt Cobain estar cmg e nada me afetará pois nele tudo posso confiar e acreditar,0,0
eu só queria meu preto cmg nesse frio 😩😩,0,0
"Liguei pro Matheus pra falar um negócio com ele, falei, aí aquele cretino me respondeu assim “nossa, cê me ligou pra isso” 😰😰😰",0,0
@meianerd A preta é baunilha o bege é Alfonso,0,0
@_wederjr Iae tá onde neguin,0,0
"Bruno e Rafael tão vindo aqui e eu to de sobretudo preto calça de pijama roxa e pantufa de cachorro, sobre ser elegante no frio.",0,0
"isso parece uma fivela de boiadeiro, essas que vaqueiros usam, ou seja, o conceito de corno será certeiro! apenas intelectuais entenderam e eu entendi! https://t.co/Ywtk49Rd0Y",0,0
"Amor e morte são bem parecidos ,Eles vêm e vão como ladrões A realidade é meio difícil de encarar , Assim como os verdadeiros fatos são para os terraplanistas",0,0
"@becktojack chega me dar uns negócio de lembrar, o sorriso, maxilar, formato do rosto... todo parecidokkkkkk obrigada mo",0,0
"Eu: todo mundo de preto hoje para a apresentação.  Carlos chega de rosa, bermuda e havaiana.",0,0
@GiPiu e o show do skank? como é que vai ficar esse negócio?😎😎😎😎,0,0
"curiosidade  scream, um dos videoclipes mais caros da história é em preto em branco porque acabou o orçamento pra filmar colorido",0,0
"uma vez que eu tava num concurso de miss de festa junina qnd tinha uns 8 anos, a minha roupa tava linda demais e me apresentei ok daí a minha irmã ganhou miss simpatia e fiquei empatada c 1garota p miss caipira e o cara deu vitória p outra e eu chorei dizendo q perdi pq era preta",0,0
"Toda hora alguém me pergunta ""viu o negócio Neymar?""",0,0
"Na vida pode existir milhares mais nem um vai ser como voce , que comigo a amizade era de verdade por isso o padrinho do meu filho era você Meu Eterno Fx preta 😭😇 https://t.co/xjcnMmNsJP",0,0
minha mãe enche o saco c esse negócio de dente,0,0
"@joaoamoedonovo Oi João, cê tá bem? Tem ido a Argentina ultimamente? Como funciona esse lance do cara ficar milionário só com juros parasitas? Isso é verdade? Outra coisa, nos governos petistas a FORTUNA dos seus negócios aumentou ou diminuiu? Abraços...🤗",0,0
"Minha tia anos que me maltratou, disse que não gostava de mim pq sou preta e agora ela vem falar pras pessoas que se preocupa com o meu bem estar e o bem estar da minha mãe? Tem coisa aí",0,0
"@dxbbs Top preto é um caminho sem volta, já tenho coleção kkk",0,0
"@brendieer Mano cuida da sua vida fia  Qual seu problema? Mulher preta sofrendo na favela e no mundo, criança morando na rua, mas a bonita quer militar em cima de quem ganha seu dinheiro da forma que quer Militou paks parabens agora levanta o rabo e vai fazer algo pra realmente mudar algo",0,0
O negócio multibilionário de contrabando de pessoas e drogas para os EUA na fronteira com o México https://t.co/fY6vndX2UV https://t.co/l91RqfH3x5,0,0
"deixa eu falar um negócio... quando eu era mais nova eu SUPER apoiava o termo pansexual, achava hiper revolucionário etc etc, “nao pq os caras n se limitam aos gêneros” e tal",0,0
@jcoutinho68 @BETOHOMMER @HugoMac94719835 @denise_A_Sant @easy_baba @diraholanda @ruipalanque @JFerreiraJr2 @Serena10299551 @Sergiodarocha10 @anaeliz33218824 @CorumbaMarco @betozsantos @observ1972 @Esqueleto50 @luizbssantos @CarlosxuxuDias @Ivan11473751 @afelixymail @erivelt09871848 @direitavolver17 @gilamarallima @PRagazzon @UmConje @KilkieAlvernaz @SargentoGangrel @socialcaipira @Valqurias4 @cKs_Junior @AnaRoch335 @rezende_coelho8 @MarciaBertoline @HusseinMinho @ValleAmarildo @luanaR8749 @annasil24538637 @eugeniorib1958 @Baro51500518 @HannoucheT @MariseSampaio1 @Neto821 @Adrihasp @mg_markao @MariaNoblatPion @deusakhaly @Laramir41348617 @Leo_Xavier_t @HMF58984234 @Heman5791 @RodapeDoPiG  Brasil não aguenta mais ver ladrão latindo contra corupção  .. https://t.co/MAVGY8Ydjf,0,0
@_brucouto Nossa mas nem me fale um negócio desse que amém KKKKKKkk,0,0
"""Em terra de saci calça jeans da pra dois"" kkkkkkkkkkkk Alê Oliveira é mt bom",0,0
Tá morando em Ponte preta? — nao https://t.co/6WQtix7Ozc,0,0
Tô pensando mt se faço uns trampo oldschool preto ou colorido,0,0
"vai chamá-lo de ""MEU NEGÃO""? hehehe",0,0
"Televisão só passa negócio de Neymar , e oque eu fico mas puta e que não mostra as putarias que a quenga falou , só quer culpar ele",0,0
@tonsp26 @SigaPlayPlus Quem é o Zeca urubu?,0,0
minha sogra felizona pq eu recolhi e dobrei as roupas que tavam na corda tipo ¿ negócio simples,0,0
"Meus amô, quando eu digo “o nerd tem que acabar” eu to falando especificamente de nerd preconceituoso, racista, homofóbico, machista.. eu não to falando de quem ama os universos fantásticos e livros e games.. eu to falando ESPECIFICAMENTE dessas figuras.",0,0
"Comi um negócio vencido e só notei agora, se eu morrer sabem o porquê",0,0
@arthurlotuz fazendo o negócio**** wtf,0,0
"#PontePreta | Matheus Vargas resolveu a prorrogação de contrato com o Audax Osasco. Assim, o novo empréstimo do meia junto à Macaca deve ser fechado nesta semana. Sem Rafael Longuine, atleta deve ser opção de Jorginho diante do Botafogo-SP, no Majestoso. 📸: PontePress https://t.co/CEVfqY4Y2h",0,0
"Autoestima é um negócio complicado, tava db e agora já to chorando",0,0
"agora a fala pior de todas   “esses famosos assim, a mulher tem q ir preparada pra tudo”   É OQ MANO???????????? ah vai tomar no cu que NOJO eu to chocada que minha mãe tá falando um negócio desses, eu to com NOJO",0,0
HOMEM IMAGINA TRAIÇÃO E BATE NA MULHER POR CIÚMES EM RIBEIRÃO PRETO Mentore Conti Mtb 0080415 SP // foto Crônica e Arte https://t.co/FuCz27SPTA,0,0
"@EdEdizem @BrDalcomuni @UOLEntrete Se vc discorda que pessoas do mesmo sexo podem se relacionar vc é SIM homofóbico, se vc acha que pessoas negras, indígenas não devem ter o mesmo direito que vc ent vc é SIM racista",0,0
gente e hoje que eu caguetei um ladrão e o filho da mãe me ameaçou? voltei pra casa com o cu na mão olhando pra ver se ele e os comparsas iam me seguir,0,0
Esse negócio de estagiário tá me estressando demais,0,0
"@_idklove Nem vou mais responder-te porque fazendo uma análise minuciosa sobre os teus supostos e hipotéticos sarcasmos pde-se tirar a ilação de que você é um Doente, alguém ávido em tirar pra fora essa tua triste realidade seu racista doente,ignóbil.Vê se ache logo uma cura imbecil pra ti",0,0
@Arthemmes jesus eu to apaixonada pela menina de calça preta,0,0
Meu negócio é divulgação mesmo,0,0
vontade de comer aquele docinho metade preto metade branco 😭😭😭😭😭😭😭😭😭😭😭,0,0
E esse negócio de sentimento aí q eu achava q n tinha mais???,0,0
"A gente grita por igualdade mas pra quem a gente tá dando visibilidade mesmo? Menino não vejo uma gay afeminada protagonizando par romântico, difícil ver preto sendo o gatinho desejado do role se não for hipersexualizado, sempre dando palco pra branco padrão",0,0
"Ivete Sangalo, Domenico Dolce, Sabrina Sato, Juliana Paes and Preta Gil attended the JK Iguatemi Boutique in São Paulo for the Queens, Alta Moda di Dolce&amp;Gabbana book exhibition with exclusive photos by #DomenicoDolce. #DolceGabbana #DGQueensAltaModa https://t.co/63SpbkWqVj",0,0
"Vocês procrastinam muito? Tenho uma unha encravada desde 2015. Ela é fruto de uma pisada no meu pé no fortal. A bicha já ficou roxa, verde, preta, amarela, preta de novo e eu nunca fui atrás de resolver isso.",0,0
@davialcolumbre  Manda o PT calar a boca e acelera esse negócio aí!,0,0
Só queria meu preto aqui 😣,0,0
"Cadê o povo da Damares revoltado? Cadê toda aquele discurso emocionado em defesa das crianças indígenas? No fundo ninguém se importa com a vida dos indígenas, o que excita @ racista é a possibilidade de intervir na vida de Outrem.   https://t.co/Rx4t84iX1O",0,0
Realmente o negócio é n estudar pra prova,0,0
"Eu vejo muito por aqui essa história de “ngm é obrigado a lidar com seus problemas, vá fazer terapia, blablabla...” mas deixa eu dizer um negócio pra vocês, como alguém que sofre com depressão e ansiedade...",0,0
"Cheguei num nível da vida q não saio sem bala e tem q ser halls preta, parecendo meu pai kkk",0,0
@deIenart @FlavioSanto_S4 pinta de preto o teu,0,0
@arthjisung amiga pqp tá horrível... a header nada a ver com o icon preto minha deusa...,0,0
@xaah15 Como seu cabelo e preto se quiser colocar hibisco também e bom.,0,0
"tore, eu não acho que a gigi seja necessariamente racista. assim como todo mundo, ela já pisou na bola sim mas qu… — Eu vou ser bem honesta com você sobre essas pessoas que se desculpam na internet. Eu não acredito nem na metade d… https://t.co/GgyMmUZi9Z",0,0
"@CaioLopesJP Negócio é negócio, amizade é amizade. Kkkkkkk",0,0
@avarella20 @rafa_filipe97 A preta vai me levar c ela,0,0
eu acho que quem tem conta privada devia interagir só com os seus seguidores pois cansada desse negócio de tweet indisponível,0,0
Esse negócio de ter um estagiário nas redes sociais da Lucero tá me estressando demais,0,0
"@Ancomguto e o quote no RT do vídeo era falando que ""depois falam que tinham que voltar a senzala e reclamam""   tempos sombrios",0,0
"@B0ngster1 Tem tudo a ver, ""Felipe Vale-Tudo"" com essa do ""ladrões"". Tudo a ver. Deixe de ser virgem ofendida e vá ver as entrevistas do próprio jogador p perceber q este não se ofendeu com a alcunha.",0,0
"@tiagoclc @Mara56980224 @RodrigoMaia Lembra do ladrao da cruz? Entenda o arrependimento nao o livra das consequencias do ato mas sim do estado final da sua alma. Os dois ladrões tiveram q pagar pelos seus atos em terra,um nem via-se como culpado o outro reconhecia-se digno da pena...só um tv acesso ao perdao eterno",0,0
oi gente alguem me chama pra fazer algo no dia 15 pra eu não ter que ir num negócio de família,0,0
"Esquentar a feijoada da mamãe, fazer bife e arroz a moda Xande negão",0,0
"vou inventar um negócio aqui, espero que dê certo",0,0
@misunderstoo0d Tu visse aquele clipezinho em preto e branco?,0,0
eu tenho apple music será que eles vão já me colocar no negócio novo ou vou ter que assinar dnv?,0,0
Amigo é amigo e negócio é negócio. Saibam separar galera.,0,0
"O negócio é arriscar. Se der certo, é felicidade. Se der errado, é aprendizado..",0,0
"Não é de hoje que vem acontecendo diversos casos de racismo, homofobia, assédio sexual e moral nessa merda dessa escola e ninguém faz absolutamente NADA, Messias vive de aparência por isso que eu odeio essa desgraça dessa escola",0,0
"@leo_perfecto   Primeira impressão: Bah mó anão meu tri chato Onde te conheci: No wpp, dps pessoalmente na Saci no aniversário da Vih Confesso que: Tu é muito babaca, bah meu muito mesmo  Te shippo com: Nem sei dos teus rolos, mas se quiser contar tamo aí KEKSKSKSSK",0,0
"@odiodobem Inveja do Lula? Fumou maconha estragada, quem tem inveja de um ladrão imundo igual o molusco 🤔 só se for doido.",0,0
@sohbelamsm Posso usar o do gato preto?,0,0
"#Áries O negócio é arriscar. Se der certo, é felicidade. Se der errado, é aprendizado.",0,0
"$SLCE3 - Milho  preço médio do milho no MT  dias atrás tava na casa de R$17/R$18,00 ... nos últimos dias saiu negócio a R$22 / R$23 preço médio do milho no Maranhão dias atrás tava na casa de R$22/23,00 - nos últimos dias saiu negócio a R$27 / R$28",0,0
Pegar essa exposição nova do CCBB com a preta ❤️,0,0
Pintou o cabelo:✅(preto kk) Quebrou algum osso:❌ Viu alguém morrer:✅ Doou sangue:❌ Andou numa ambulância:❌ Andou na traseira do carro da polícia: ❌ Estapeou alguém:❌ Escreveu uma carta de amor:✅ Chorou a noite toda:✅ Provou álcool:✅ Fumou:❌ Usou drogas:❌ https://t.co/UtqosndzSq,0,0
seokjin vai pintar o cabelo de preto AGORA,0,0
"@LoveDirsu o meu tb vai ser preto, putz os gemeos",0,0
@bringmetheaxx acho mo engraçado que todo mundo quer traços de preto mas ngm quer ser O PRETO,0,0
"Hoje foi ao ar a matéria exclusiva para o portal @seu_dinheiro_br , onde falo sobre diversos assuntos. Na Polishop, nosso negócio é baseado na inovação e na busca de soluções que tragam ganho de tempo!  #negocios @polishop @polishopcomvc #JoaoAppolinario #SharkTanBr https://t.co/bcQfkRHZFX",0,0
